id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52087989,Aïolos,67824670,Jawad,,Ville-Marie,45.52682,-73.56012,Entire home/apt,70,31,1,2021-11-03,0.77,4,342,1,
52091389,New Nest Loft / Downtown Montreal,421298942,July,,Ville-Marie,45.49337,-73.57383,Entire home/apt,138,7,1,2021-11-13,1,2,346,1,
52093136,AAA location beautiful spaxious room in old port,421387501,Robert,,Ville-Marie,45.50928,-73.55102,Private room,43,1,12,2021-12-08,3.91,19,361,12,
52103066,The loft Park,19108232,Tony,,Ville-Marie,45.52868,-73.56189,Entire home/apt,95,5,2,2021-11-25,1.82,2,339,2,
52103603,Retro-Chic Spacious Home in Montreal,9764517,Claudia,,Outremont,45.50489,-73.61823,Entire home/apt,500,2,2,2021-11-22,0.95,1,154,2,
52103804,Sunny & Cozy 3 bedrooms sleep 8in the heart of NDG,332944815,Victoria,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46811,-73.61954,Entire home/apt,105,2,1,2021-11-14,1,2,347,1,
52104137,Cozy room + Quick check-in+ Free parking,247451381,十娘,,Beaconsfield,45.43887,-73.84406,Private room,70,5,0,,,13,173,0,
52104836,Villa Alba,421859266,Cecilia & Marius,,LaSalle,45.42752,-73.60587,Entire home/apt,150,3,9,2021-12-06,3.75,1,86,9,
52105770,Spacious Studio on Rachel street,194001133,Alexandre Et Steven,,Le Plateau-Mont-Royal,45.53715,-73.56487,Entire home/apt,85,1,3,2021-10-17,0.97,30,90,3,
52108555,Studio with a view on Saint-Denis St,223679880,Kasbastays,,Ville-Marie,45.51456,-73.56698,Entire home/apt,54,30,1,2021-11-21,1,65,302,1,
52108997,Chic et confortable 3 ieme etage ! Rénové !,125032728,Julie,,Verdun,45.46708,-73.571,Entire home/apt,80,7,2,2021-11-29,2,10,131,2,
52109490,AAA location beautiful sunny room in old port,421387501,Robert,,Ville-Marie,45.5093,-73.55276,Private room,53,1,9,2021-11-18,3.33,19,365,9,
52111606,Artist Loft / Studio at the heart of Vieux Port,215444274,Jose,,Ville-Marie,45.50853,-73.55334,Entire home/apt,113,1,0,,,1,347,0,
52112787,"Well located, family oriented and comfortable 3bed",144016038,Pamela,,Ahuntsic-Cartierville,45.52684,-73.70648,Entire home/apt,90,2,7,2021-12-04,3.89,4,180,7,
52118574,Lovely 2 bedrooms apt at the heart of Montreal,108604024,Mathurin,,Mercier-Hochelaga-Maisonneuve,45.59042,-73.51164,Entire home/apt,119,3,1,2021-10-12,0.49,2,180,1,
52122922,Private studio near Quartier Latin,42067202,Julia,,Ville-Marie,45.52036,-73.5627,Entire home/apt,57,1,7,2021-11-25,5.12,5,343,7,
52124551,Airy 2BR in The Village Near Metro Station,261846273,Mathieu,,Ville-Marie,45.51929,-73.55552,Entire home/apt,200,7,3,2021-11-21,1.11,3,0,3,
52127815,ideal apartment in the mile end,192102331,Jesse,,Le Plateau-Mont-Royal,45.52342,-73.5915,Entire home/apt,168,1,1,2021-10-19,0.56,1,345,1,
52128262,Cozy NDG 1 bedroom apartment,8598076,Dylan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47294600134017,-73.63148404302365,Entire home/apt,70,4,0,,,1,35,0,
52132970,Lovely 1 bedroom Appartement beside metro station,121227991,Darius,,Rosemont-La Petite-Patrie,45.53177,-73.59702,Entire home/apt,93,5,4,2021-12-01,1.76,1,99,4,
52134054,1BR Condo in Montreal,243746900,Jifang(Lucy),,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49586,-73.61908,Entire home/apt,94,2,7,2021-11-07,2.36,66,168,7,
52134129,Deluxe large 5 bdrooms in downtown apt near metro,366948627,Joe,,Ville-Marie,45.51537,-73.55614,Private room,100,1,10,2021-12-08,3.30,9,311,10,
52134150,Comfortable appartment downtown,194001133,Alexandre Et Steven,,Ville-Marie,45.52345,-73.55544,Entire home/apt,79,1,12,2021-11-15,4.19,30,72,12,
52134151,Belle chambre à louer.,110630272,Johnson / Espace Tremplin,,Montréal-Nord,45.59,-73.62891,Private room,35,5,6,2021-11-09,2.12,6,344,6,
52134511,belle chambre à louer,110630272,Johnson / Espace Tremplin,,Montréal-Nord,45.59167,-73.6287,Private room,34,3,4,2021-10-31,1.56,6,344,4,
52142941,4303 Fabre in the Plateau Mont Royal,23872565,Diego,,Le Plateau-Mont-Royal,45.53105,-73.57182,Entire home/apt,85,32,0,,,1,344,0,
52144194,"Authentic Plateau Apartment 2 bath Metro, Restaurant, downtown",66055808,Arnaud,,Le Plateau-Mont-Royal,45.52395,-73.5826,Entire home/apt,128,3,6,2021-11-24,2.65,13,346,6,
52147853,"Lovely 3-bedroom unit with free parking, close to metro and downtown",214036881,Amy,,Le Sud-Ouest,45.45865,-73.5977,Entire home/apt,109,2,8,2021-11-21,2.67,2,165,8,5146048126
52153174,Spacious and renovated studio on Rachel street,194001133,Alexandre Et Steven,,Le Plateau-Mont-Royal,45.53586,-73.56304,Entire home/apt,82,1,7,2021-10-15,2.50,30,82,7,
52153565,50% OFF Monthly Stays | DEEP Clean | Modern Unit,71333517,Aditte,,LaSalle,45.4343,-73.64188,Entire home/apt,82,32,6,2021-11-11,1.94,5,44,6,
52154518,Votre goût au moindre coût,99673397,Billy,,Villeray-Saint-Michel-Parc-Extension,45.52609,-73.62977,Entire home/apt,60,1,0,,,1,344,0,
52165677,Modern & spacious 1 BR condo - Downtown / Old Mtl,161313113,Martin,,Ville-Marie,45.50661,-73.56395,Entire home/apt,89,31,1,2021-10-19,0.56,1,364,1,
52168066,Appartement au cœur du plateau Mont-Royal,46158495,Nawel,,Le Plateau-Mont-Royal,45.51615,-73.59015,Entire home/apt,129,1,9,2021-11-22,2.97,3,336,9,
52170235,"Hôtel Bonaventure, Renovated room with 1 King bed",200424885,Hotel Bonaventure,,Ville-Marie,45.4994,-73.56474,Private room,203,1,2,2021-10-20,0.71,8,289,2,
52170707,"Hotel Bonaventure, Renovated room 2 Double Beds",200424885,Hotel Bonaventure,,Ville-Marie,45.49821,-73.56646,Private room,197,1,8,2021-11-21,2.64,8,289,8,
52172371,The fox den - cozy spare room in a basement-Homa,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54717,-73.53774,Private room,20,31,1,2021-09-19,0.36,22,344,1,
52172676,Cozy private room  in Homa,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54753,-73.53911,Private room,18,31,0,,,22,226,0,
52173267,AAA location beautiful sunny room in old port,421387501,Robert,,Ville-Marie,45.50908,-73.55178,Private room,41,1,16,2021-12-08,5.52,19,363,16,
52175849,Charming room on a 3rd floor appt,7005376,Vincent,,Le Plateau-Mont-Royal,45.51865,-73.58984,Private room,25,1,2,2021-11-20,2,22,137,2,
52183583,Outstanding Apartment to Enjoy in Montreal City!!!,252209907,Anthony,,Ville-Marie,45.51625,-73.5639,Entire home/apt,56,1,8,2021-11-08,2.61,29,50,8,
52186257,Appartement dans le plateau avec balcon,422610956,Soph,,Le Plateau-Mont-Royal,45.53739,-73.57887,Entire home/apt,71,2,5,2021-11-28,2.11,2,0,5,
52186644,Chambre privé Boho à l'Auberge Bourbon,76182444,Stephane,,Rosemont-La Petite-Patrie,45.55702,-73.57534,Private room,118,1,1,2021-10-10,0.48,1,303,1,
52187945,"Hotel Bonaventure, Renovated Room King and SofaBed",200424885,Hotel Bonaventure,,Ville-Marie,45.49797,-73.56618,Private room,213,1,0,,,8,289,0,
52188255,"Hotel Bonaventure, Chambre Rénovée 2 Lit Queen",200424885,Hotel Bonaventure,,Ville-Marie,45.49827,-73.56459,Private room,207,1,4,2021-10-26,1.56,8,288,4,
52189000,"Modern & peaceful 3 bedroom suite,sleep 7",237107097,Robert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48464,-73.62954,Entire home/apt,130,2,5,2021-12-10,1.95,16,357,5,
52189915,"Modern & peaceful 2 bed suite,sleep 6, wth balcony",237107097,Robert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48524,-73.62879,Entire home/apt,123,2,11,2021-12-09,3.79,16,358,11,
52190074,"Modern & peaceful 1 bed suite,sleep 4,All included",237107097,Robert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4831,-73.62828,Entire home/apt,92,2,8,2021-11-28,3.29,16,347,8,
52190311,"Modern & peaceful 1 bed suite,sleep 4,All included",237107097,Robert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48299,-73.6292,Entire home/apt,90,2,6,2021-11-26,2.22,16,350,6,
52192238,"Lovely 3BR, Atwater, Canal, Notre-Dame, DT MTL",413917283,Farzin,,Le Sud-Ouest,45.48236,-73.57828,Entire home/apt,132,2,13,2021-12-05,5.00,1,90,13,
52201272,Loft Artiste walk to DT Montreal - Self Check In,315956014,Edward,,Ville-Marie,45.49629,-73.58215,Entire home/apt,66,1,10,2021-11-22,3.90,52,191,10,
52202734,Superb studio in the heart of downtown Montreal,422582690,Souha,,Le Sud-Ouest,45.49094,-73.57537,Entire home/apt,86,1,2,2021-11-21,1.71,2,345,2,
52204405,"Cozy apartment with patio, 2min from m. Charlevoix",260152245,Anton,,Le Sud-Ouest,45.47936,-73.56513,Entire home/apt,70,1,9,2021-11-26,4.15,8,15,9,
52206127,Cosy 1-Bedroom in Plateau Mont-Royal!,422610956,Soph,,Le Plateau-Mont-Royal,45.53585,-73.5805,Entire home/apt,59,2,0,,,2,302,0,
52208559,Lovely Studio Apartment in Montreal- NDG,195416989,Nikitha,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46113,-73.62753,Entire home/apt,55,1,1,2021-11-14,1,1,78,1,
52217209,$21 Bright clean private room with Closet kitchen.,7983086,Amir,,Le Sud-Ouest,45.47289,-73.58888,Private room,21,32,0,,,17,360,0,
52218139,*MTL*2BR-gym*rooftop terrace*wifi,382842166,Jupiter,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46525,-73.61488,Entire home/apt,109,1,9,2021-11-07,3.21,12,175,9,
52219680,Ultra comfortable 3 1/2  Basement Apartment.,422723027,Mohamed,,Villeray-Saint-Michel-Parc-Extension,45.54675,-73.612,Entire home/apt,55,32,4,2021-11-29,3.00,1,321,4,
52220023,trendy *queen+queen sofabed*WIFI*downtown,383703371,Nest,,Ville-Marie,45.52053,-73.55838,Entire home/apt,119,1,8,2021-11-21,2.86,3,75,8,
52222822,Spacious shared dorm,17510834,Andrea,,Ville-Marie,45.52077,-73.55946,Shared room,35,1,0,,,1,0,0,
52225675,One Bedroom/Montreal Downtown #16P/GUY-CONCORDIA,252031270,Daniel,,Ville-Marie,45.49429,-73.5809,Entire home/apt,64,1,1,2021-11-19,1,5,38,1,
52226430,Minutes to YUL Airport Peaceful Home Long Term,24382691,Miao,,Beaconsfield,45.42588,-73.87108,Entire home/apt,210,60,0,,,1,180,0,
52233797,Immense 3 chambres idéalement siuté,20049453,Hubert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49006,-73.62809,Entire home/apt,119,32,0,,,11,88,0,
52234255,cute mini studio adorable design Concordia,337463171,Jean-Robert,,Ville-Marie,45.49745,-73.58638,Entire home/apt,125,1,1,2021-10-10,0.48,19,353,1,
52234345,lovely studio tel -musees district,337463171,Jean-Robert,,Ville-Marie,45.49623,-73.58789,Entire home/apt,125,1,0,,,19,354,0,
52234494,tel studio particulier design Paris style,337463171,Jean-Robert,,Ville-Marie,45.49617,-73.58776,Entire home/apt,127,1,1,2021-09-25,0.38,19,354,1,
52238006,"1chb, proche du Parc Lafontaine, Place Roy&Downton",421141680,Riad,,Le Plateau-Mont-Royal,45.52025,-73.57076,Private room,86,1,1,2021-09-26,0.39,1,224,1,
52242966,Lovely condo 3BDR,52582074,Dave,,Ahuntsic-Cartierville,45.5256,-73.7144,Entire home/apt,70,32,1,2021-11-26,1,3,169,1,
52243119,Beautiful condo 3BDR,52582074,Dave,,Ahuntsic-Cartierville,45.52727,-73.71619,Entire home/apt,69,32,1,2021-11-19,1,3,297,1,
52243145,Private studio  - 6 hours booking,171602402,Aldeen,,Ahuntsic-Cartierville,45.53125,-73.6611,Private room,58,1,1,2021-09-26,0.38,1,89,1,
52243980,Où il fait bon vivre!,39755367,Roger,,Le Plateau-Mont-Royal,45.53886,-73.58276,Entire home/apt,173,2,2,2021-10-11,0.71,1,132,2,
52247607,Quick check-in + comfortable room + free parking,247451381,十娘,,Beaconsfield,45.44009,-73.84439,Entire home/apt,69,3,2,2021-12-08,0.91,13,174,2,
52254171,Studio charming Concordia district museums,337463171,Jean-Robert,,Ville-Marie,45.49737,-73.58769,Entire home/apt,127,1,1,2021-11-21,1,19,354,1,
52255006,Private Studio w/ Balcony ✦ WiFi + AC + Netflix✓,372670444,Marie-Eve,,Ahuntsic-Cartierville,45.54881,-73.6424,Entire home/apt,64,7,5,2021-11-19,2.24,5,124,5,
52264819,Cozy Apartment in a very quiet neighbourhood,423048291,Mihai,,Côte-Saint-Luc,45.46076,-73.66391,Entire home/apt,103,2,6,2021-11-07,2.54,1,34,6,
52265455,Full flat,357811905,Jeanne,,Le Plateau-Mont-Royal,45.52674,-73.58703,Entire home/apt,123,3,8,2021-11-28,3.43,1,0,8,
52267190,trendy suite*queen+sofa bed*Wi-Fi*downtown,383703371,Nest,,Ville-Marie,45.51927,-73.55773,Entire home/apt,119,1,10,2021-11-23,3.90,3,155,10,
52267595,trendy suite*queen+top view*WIFI*downtown,383703371,Nest,,Ville-Marie,45.51938,-73.55642,Entire home/apt,99,1,9,2021-11-14,3.21,3,162,9,
52275629,Comme à la maison !,16315414,Melodie,,Mercier-Hochelaga-Maisonneuve,45.54877,-73.54507,Private room,80,1,5,2021-12-05,2.11,1,341,5,
52276382,Charming life in the heart of Montreal,199505560,Jian,,Ville-Marie,45.52382,-73.55468,Entire home/apt,247,2,5,2021-11-29,2.42,2,154,5,
52276814,Appartement Zen 3-1/2 Lumineux - rabais au mois,28043680,Janeck,,Le Plateau-Mont-Royal,45.53533,-73.58334,Entire home/apt,107,2,4,2021-10-31,1.71,1,73,4,
52278207,One single room for rent,243746900,Jifang(Lucy),,Le Sud-Ouest,45.44733,-73.60034,Private room,25,2,2,2021-10-31,1.22,66,167,2,
52278228,Charming Apartment at Downtown Montreal,199505560,Jian,,Ville-Marie,45.52334,-73.55393,Entire home/apt,105,4,2,2021-11-11,1.67,2,330,2,
52280887,Instaworthy Loft 2BDRS 2BA| Walk Everywhere |,392876224,Bakan,,Ville-Marie,45.50216,-73.55558,Entire home/apt,158,2,3,2021-11-21,1.38,29,118,3,
52281106,"Superbe condo avec spa, 2 pas du metro",42415220,Matt,,Le Sud-Ouest,45.47654,-73.56856,Entire home/apt,66,30,0,,,1,315,0,
52281232,Apartment in downtown with swimming pool and gym,423163874,Amine,,Le Sud-Ouest,45.4901,-73.56124,Entire home/apt,126,2,19,2021-12-10,10.18,1,10,19,
52281517,2 Floors condo in front of the Canal Lachine,223679880,Kasbastays,,Le Sud-Ouest,45.49155,-73.55606,Entire home/apt,295,90,0,,,65,180,0,
52283211,21 - David Hotel - Studio,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283483,22 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283560,23 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283641,24 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283795,25 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283842,26 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501911,-73.557877,Entire home/apt,249,1,0,,,24,365,0,
52283896,27 - David Hotel - Studio,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283975,28 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52283997,Bright and spacious 3 bedroom condo Montreal,38853749,Valerie,,Côte-Saint-Luc,45.45989,-73.66196,Entire home/apt,160,14,0,,,1,313,0,
52284088,31 - David Hotel - Studio,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,364,0,
52284115,Design Luxury in Old Montreal,2676852,Luc,,Ville-Marie,45.50286,-73.56041,Entire home/apt,286,31,8,2021-11-15,2.86,6,267,8,
52284148,32 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,359,0,
52284358,33 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52284496,34 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,199,1,0,,,24,344,0,
52284783,35 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52284848,36 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52284905,37 - David Hotel - Studio,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52284949,38 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52285306,Chambre à louer en colocation Hochelaga,42392455,Emeline,,Mercier-Hochelaga-Maisonneuve,45.54062,-73.54819,Private room,40,5,2,2021-10-12,0.77,1,0,2,
52286147,"Lovely 3 bedrooms 
unit in heart of Montreal",296853055,Geetinder,,Rosemont-La Petite-Patrie,45.54184,-73.60755,Entire home/apt,168,1,3,2021-11-20,1.45,3,52,3,
52287214,Sunny room in mile end,7005376,Vincent,,Le Plateau-Mont-Royal,45.52008,-73.59017,Private room,29,1,5,2021-11-12,2.27,22,331,5,
52287336,"HISTORICAL freshly reno 2 FLOORS, COURTYARD PATIO",391807443,Alexandre,,Mercier-Hochelaga-Maisonneuve,45.53924,-73.54064,Entire home/apt,222,2,9,2021-11-27,4.09,4,170,9,
52289064,"Modern apt, Rosemont/Masson (Main floor) of duplex",132115648,Touria,,Rosemont-La Petite-Patrie,45.54961,-73.57339,Entire home/apt,69,31,0,,,1,58,0,
52295971,Entire clean bright 3 bedrm backyard fast internet,7983086,Amir,,Le Sud-Ouest,45.46234,-73.5954,Entire home/apt,80,32,0,,,17,117,0,
52297041,"+++A03 Loft All included, 5G, secured+++",380580696,Anh,,Ville-Marie,45.4971,-73.57614,Entire home/apt,60,30,1,2021-11-03,0.77,4,365,1,
52299608,King size bed & High Celling Loft,223679880,Kasbastays,,Ville-Marie,45.50415,-73.55577,Entire home/apt,133,2,7,2021-11-14,3.44,65,167,7,301259
52301028,Super studio très éclairé!,319911981,Isabelle,,Ahuntsic-Cartierville,45.55081,-73.64946,Entire home/apt,72,60,0,,,7,364,0,
52301418,Appartement très bien situé au dessus du plateau,39923097,Chaima,,Rosemont-La Petite-Patrie,45.5437,-73.58971,Entire home/apt,104,3,4,2021-11-05,1.97,2,294,4,
52304037,42 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304180,43 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304274,44 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304326,45 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304378,46 - David Hotel - Loft Premium,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304419,47 - David Hotel - Studio,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52304454,48 - David Hotel - Loft,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,0,,,24,365,0,
52305331,"Fully Furnished - 1 Bed, Downtown Montreal Condo",70799420,Tony,,Ville-Marie,45.49671,-73.5668,Entire home/apt,135,31,0,,,2,268,0,
52306615,Spacious green backyard +open living +2 bedrooms B,356522751,Natalia,,Lachine,45.44316,-73.65155,Private room,56,1,1,2021-09-26,0.39,8,365,1,
52314322,Cozy Apartment WIFI Parking Park Baby Friendly,31962706,David,,Lachine,45.43644,-73.67708,Entire home/apt,59,32,0,,,1,70,0,
52315580,JLou Condo Deluxe,415724835,Jean Louis,,Ahuntsic-Cartierville,45.57038,-73.6553,Private room,90,4,0,,,1,90,0,
52318968,Week-end entre amis!,223679880,Kasbastays,,Ville-Marie,45.50452,-73.55675,Entire home/apt,113,2,3,2021-11-10,1.45,65,171,3,301259
52319249,"2 Big room in front of subway,near downtown and",12063794,Simon,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48659,-73.62613,Private room,45,3,0,,,2,225,0,
52329776,Belle chambre dans un grand 5&1|2 pour Beau séjour,225602574,Hebert,,Mercier-Hochelaga-Maisonneuve,45.60812853375374,-73.51151868171273,Private room,46,2,0,,,2,365,0,
52332316,Women dormitory downtown,7098030,Alexandrie Hostel,,Ville-Marie,45.5188,-73.56201,Shared room,35,28,0,,,13,180,0,
52333640,❤ of City✸GORGEOUS✸Steps to Canal,384429196,Sam,,Le Sud-Ouest,45.49167,-73.55967,Entire home/apt,75,1,7,2021-12-03,3.00,8,78,7,
52334075,❤ of City✸GORGEOUS✸Steps to Canal,384429196,Sam,,Le Sud-Ouest,45.49035,-73.55909,Entire home/apt,81,1,9,2021-12-04,3.86,8,65,9,
52334648,Beautiful 2 Bedroom Apartment in a Great Location,252209907,Anthony,,Ville-Marie,45.49114,-73.57873,Entire home/apt,56,1,9,2021-11-07,3.21,29,43,9,
52335678,Studio with kitchenette - heart of Plateau,4507158,Teresita,,Ville-Marie,45.51544,-73.5652,Private room,129,2,4,2021-11-15,1.94,3,179,4,
52337027,Maison accueillante a Montréal,423598134,Rachid,,LaSalle,45.43188,-73.62776,Entire home/apt,65,1,20,2021-12-03,10.91,1,358,20,
52344560,Logement complet.,41273043,Gilles,,Anjou,45.6023,-73.53685,Entire home/apt,35,31,0,,,2,256,0,
52346429,Executive condo suite,91748523,Robert,,Le Sud-Ouest,45.49342,-73.55903,Entire home/apt,95,31,0,,,2,88,0,
52346922,Renovated HoMa Gem Near Olympic Stadium & Market,66055808,Arnaud,,Mercier-Hochelaga-Maisonneuve,45.55495,-73.53654,Entire home/apt,84,1,3,2021-11-01,1.61,13,338,3,
52349203,"*Un chez soi Ensoleillé, Calme, Urbain & Central !",8011525,Sonia,,Le Sud-Ouest,45.45086,-73.60118,Entire home/apt,250,2,0,,,1,354,0,
52350667,Appartement très tranquille proche du bord de l'eau,367399437,Laure,,LaSalle,45.42111,-73.64418,Entire home/apt,140,1,0,,,1,313,0,
52353223,AAA location beautiful sunny room in old port,421387501,Robert,,Ville-Marie,45.50927,-73.55135,Private room,33,1,4,2021-11-17,1.71,19,359,4,
52353409,Lovely unit in Montréal,192105190,Mary And Michael,,Villeray-Saint-Michel-Parc-Extension,45.52638,-73.62826,Entire home/apt,81,3,9,2021-11-22,3.80,1,332,9,
52362325,Lovely 2 story rental unit in downtown Montreal,37671400,Pouria,,Ville-Marie,45.51252,-73.56271,Entire home/apt,357,1,8,2021-12-05,3.12,2,168,8,
52363348,"1BR comfy apartment, a block from Metro",243746900,Jifang(Lucy),,Mercier-Hochelaga-Maisonneuve,45.54511,-73.54854,Entire home/apt,81,2,4,2021-11-06,1.71,66,171,4,
52365043,LOVELY 2 BEDROOMS WITH FREE PARKING,326339422,Abubakar,,Ahuntsic-Cartierville,45.533,-73.66896,Entire home/apt,160,1,10,2021-11-21,3.90,1,356,10,
52366146,"A comfy studio, close to Metro",243746900,Jifang(Lucy),,Mercier-Hochelaga-Maisonneuve,45.54507,-73.55011,Entire home/apt,81,2,2,2021-11-19,2,66,171,2,
52367296,"Private room, close to Metro",243746900,Jifang(Lucy),,Le Sud-Ouest,45.45443,-73.58837,Private room,30,2,3,2021-11-26,1.48,66,173,3,
52367802,"Apartment in Verdun, 3 bedrooms",243746900,Jifang(Lucy),,Verdun,45.45546,-73.5667,Entire home/apt,107,2,0,,,66,142,0,
52369700,Comfortable studio downtown,194001133,Alexandre Et Steven,,Le Plateau-Mont-Royal,45.53567,-73.56432,Entire home/apt,85,1,6,2021-11-17,3.05,30,90,6,
52371022,THE HIDEAWAY | Spacious 1 Bed + Office,45597343,Cybelle,,Verdun,45.46799,-73.5672,Entire home/apt,121,2,18,2021-12-08,6.75,1,78,18,
52371993,A perfect 2 bedroom temporary home. Pets welcome!,8890876,Signy,,Rosemont-La Petite-Patrie,45.5359,-73.60379,Entire home/apt,75,90,0,,,1,313,0,
52372299,Lovely 2-bedroom rental unit with private patio,37671400,Pouria,,Ville-Marie,45.51044,-73.56062,Entire home/apt,214,1,0,,,2,159,0,
52372459,❤️ of Montreal 💎| FREE Parking | 50% OFF MONTHLY  |,71333517,Aditte,,Rosemont-La Petite-Patrie,45.54725,-73.5697,Entire home/apt,129,32,7,2021-12-04,2.80,5,36,7,
52372902,Modern clean 1 bedroom apartment in Ahuntsic,423920426,Angele,,Ahuntsic-Cartierville,45.53849,-73.71177,Entire home/apt,99,2,9,2021-11-24,3.86,1,155,9,
52374750,Lovely Private Room Den Downtown For Short Stays,205786904,Lowell,,Ville-Marie,45.51451,-73.56292,Private room,69,1,1,2021-11-02,0.75,1,270,1,
52374903,Sunny & Cozy Bedroom - Duluth/Lafontaine Park,51340567,Axel,,Le Plateau-Mont-Royal,45.524,-73.57417,Private room,63,3,0,,,1,336,0,
52379130,Comfortable loft downtown,194001133,Alexandre Et Steven,,Le Plateau-Mont-Royal,45.51489,-73.57551,Entire home/apt,92,1,8,2021-11-26,3.69,30,72,8,
52381703,Appartement plein de charme au coeur des promenades Masson,260246352,Jeanne,,Rosemont-La Petite-Patrie,45.54534,-73.5762,Entire home/apt,130,3,2,2021-11-06,1.46,1,86,2,307103
52386314,"Apt spacieux, 15min de downtown+netflix.Proche HEC",79007983,Lamia,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50388,-73.62336,Entire home/apt,105,7,1,2021-10-20,0.57,2,355,1,
52388827,One bedroom apartment with a spectacular view,382738920,Mohsen,,Ville-Marie,45.49699,-73.58027,Entire home/apt,74,1,6,2021-11-26,2.31,2,11,6,
52390435,Shared lovely condo in downtown with rooftop pool,331055110,Abdelrahman,,Ville-Marie,45.50347,-73.56609,Shared room,70,1,6,2021-11-14,2.34,1,365,6,
52390876,Lovely bedroom in a shared luminous condo,28881176,Arianne,,Verdun,45.47185,-73.56898,Private room,68,2,0,,,1,79,0,
52390989,Spacious house with 4 bedrooms located near a park,395047396,Stéphane,,Saint-Laurent,45.51956,-73.72755,Entire home/apt,207,3,8,2021-11-28,3.43,2,24,8,
52396969,Executive Grand Apartment Mont-Royal Avenue,261215094,Ayorinde Peter,,Le Plateau-Mont-Royal,45.52675,-73.58111,Entire home/apt,364,2,1,2021-10-24,0.61,7,363,1,
52397070,Stella Stays | Lux Rustic Home | Old MTL,401848487,Le Docteur-Penfield,,Ville-Marie,45.50993,-73.55346,Entire home/apt,225,1,2,2021-11-15,1.71,4,72,2,
52397470,Lovely house in the Heart of Monkland village,19339113,Jean-Francois,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47665,-73.62185,Entire home/apt,120,28,0,,,1,85,0,
